PitchNo,Date,PAofInning,PitchofPA,PitcherThrows,BatterSide,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
16,2026-03-13,2,3,Left,Right,Undefined,1,Bottom,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,92.55015,-3.826379,1.523471,2335.38531,183.705349,12:00,6.44747,-1.13576,6.56878,-10.08772,21.72954,1.34201,2.09277,0.37295,84.84896,-5.812589,1.767233,0.405978,,,,,,,,,,,,-0.29102,12.79016,1.03047,50.0,6.17924,-3.62486,-134.31336,-9.18376,-0.53256,28.62935,-8.77004,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,c4aa0930-1f18-11f1-b059-6df1eadab0b4,92.84347,,,7.70119,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:11:07.18,2026-03-13T15:11:07.1889408-05:00,2026-03-13T20:11:07.1889408Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,acb93bd3-ca2f-4f1e-8810-651079b08a98,53.93151,-135.14877,14.31467,6.44349,-8.92784,-4.38502,1.13602,-3.60932,-0.26628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
17,2026-03-13,2,4,Left,Right,Undefined,1,Bottom,1,1,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,82.95109,0.931709,0.289068,2438.140522,331.036124,5:00,6.12639,-1.44151,5.64612,-54.75794,-13.63312,8.27185,2.43241,-0.48255,76.06777,-9.033653,1.77114,0.461555,,,,,,,,,,,,-4.09969,-6.75666,1.41169,50.0,6.17072,-0.94602,-120.5198,-0.02286,-5.99004,24.86716,-42.0462,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,cd4540a0-1f18-11f1-b059-6df1eadab0b4,81.66406,,,6.88332,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:11:21.62,2026-03-13T15:11:21.6250000-05:00,2026-03-13T20:11:21.6250000Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,f71fe18e-d90c-4f6e-b247-c989055d960b,54.85701,-121.51783,12.43358,6.13777,1.66463,-21.0231,1.44483,-0.70561,-2.99502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82409,2.713751,1.764557,0.949194,-1.16073,2.01059,0.40121,1.12797,5.81652,3.3515,68.33803,6.19769,-56.44243,1.16012,75.57805,-5.077,5.83647,13.03252,-13.33915,3.30738,-68.92457,6.31762,High,High,High,,,High,High,High,,,
18,2026-03-13,3,1,Left,Left,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.743,-4.567242,2.453557,2344.920824,155.328201,11:15,6.47322,-0.91164,6.27807,-12.64115,20.92974,-9.01241,1.19708,0.6003,82.34191,-7.049621,0.825993,0.417016,,,,,,,,,,,,5.51402,12.79623,0.73461,50.0,6.12885,-5.30441,-132.59409,-10.88466,9.60897,33.93882,-9.87473,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,e10bf750-1f18-11f1-b059-6df1eadab0b4,90.38606,,,9.40109,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:11:54.80,2026-03-13T15:11:54.8013568-05:00,2026-03-13T20:11:54.8013568Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,055cc202-15cb-4e01-9a84-642591f8139c,54.21921,-133.66967,16.96941,6.46885,-10.57171,-4.93737,0.90754,-5.60894,4.80448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
19,2026-03-13,3,2,Left,Left,Undefined,1,Bottom,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,79.52648,0.769152,1.042021,2415.445765,313.083471,4:30,6.08126,-1.37894,5.82073,-57.97318,-13.26509,15.76611,1.96544,0.90382,72.78584,-9.811218,3.875116,0.481243,,,,,,,,,,,,-7.68453,-6.50008,1.28455,50.0,6.11044,-2.71033,-115.51587,-0.40902,-10.24748,24.1468,-40.84206,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,eb2df5d0-1f18-11f1-b059-6df1eadab0b4,78.32309,,,6.74065,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:12:11.67,2026-03-13T15:12:11.6779008-05:00,2026-03-13T20:12:11.6779008Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,dd78f6a3-0251-405a-9901-a2e87ee6e258,54.68247,-116.49055,12.0734,6.09367,1.23957,-20.42103,1.38561,-2.2967,-5.12374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
20,2026-03-13,3,3,Left,Left,Undefined,1,Bottom,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,91.03025,-2.851354,1.16692,2315.571466,190.027411,12:15,6.41912,-1.0536,6.21018,-10.6154,23.12104,3.87536,2.90014,0.3465,82.28858,-4.961839,1.866171,0.418043,,,,,,,,,,,,-1.62732,13.17583,0.96427,50.0,6.19935,-2.8532,-131.97156,-6.77175,-2.83581,31.20356,-9.21353,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,f54ff450-1f18-11f1-b059-6df1eadab0b4,90.164,,,8.74167,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:12:28.79,2026-03-13T15:12:28.7913472-05:00,2026-03-13T20:12:28.7913472Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,2f95ecb7-8771-4ded-b5f0-0af5ad50017f,54.28638,-132.98117,15.60178,6.41363,-6.47364,-4.60677,1.0551,-2.76144,-1.4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
21,2026-03-13,3,4,Left,Left,Undefined,1,Bottom,2,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,92.15186,-3.244609,0.751921,2361.974225,155.181782,11:15,6.36246,-0.98367,6.35783,-11.12827,21.62974,-9.45839,2.44542,-1.07978,83.28928,-5.447193,-0.960523,0.411937,88.6527,35.48055,24.674279,2541.558525,100.54804,66.41901,44.60984,343.76988,233.2483,23.073711,4.955277,5.19717,12.67631,0.93356,50.0,6.12192,-1.3699,-133.64653,-7.81193,9.27197,32.46007,-9.55892,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,ff42f390-1f18-11f1-b059-6df1eadab0b4,91.5006,86.25777,,8.86258,,,,3.12179,2.53338,1.00596,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:12:45.56,2026-03-13T15:12:45.5606784-05:00,2026-03-13T20:12:45.5606784Z,FlyBall,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,6054cd43-ff14-4044-810f-1f879045ea11,54.14155,-134.64867,16.23004,6.35854,-7.51682,-4.77946,0.98027,-1.65616,4.63598,171.985748,3.12286,96.19325,-14.61096,3.24277,-0.62713,0.11462,-0.02014,0.00253,-0.00014,2.53398,75.45101,-19.57204,1.47947,-0.11563,-0.05325,0.02274,-0.00342,0.00019,1.00653,44.19011,-7.82268,1.78985,-0.34981,0.0615,-0.00988,0.00116,-6e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,,,
32,2026-03-13,1,1,Left,Right,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.97032,-3.638754,0.106921,2292.372766,161.696839,11:30,6.45784,-1.14567,6.28135,-12.01379,20.85659,-6.5215,2.09832,-1.59058,83.51968,-5.985263,-1.072226,0.412642,,,,,,,,,,,,3.39729,12.23859,1.14068,50.0,6.18288,0.02715,-133.33219,-8.74572,6.06656,30.81697,-10.31961,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,38155950-1f1a-11f1-b059-6df1eadab0b4,91.34414,,,8.45064,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:21:30.34,2026-03-13T15:21:30.3479808-05:00,2026-03-13T20:21:30.3479808Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,3a8ffc77-2f32-4123-b268-262fea95b73c,54.21607,-134.30311,15.40849,6.4533,-8.42059,-5.1598,1.14283,-0.16398,3.03328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
33,2026-03-13,1,2,Left,Right,Undefined,2,Bottom,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,91.58971,-3.941424,1.193222,2269.619899,156.990199,11:15,6.4651,-0.68516,6.34789,-9.11733,24.04458,-9.70792,2.07056,-0.39558,82.91938,-5.778533,-0.563409,0.414468,,,,,,,,,,,,5.38607,14.03674,0.60264,50.0,6.17361,-2.35695,-132.703,-9.27884,9.5051,31.14018,-7.40263,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,42a4bfa0-1f1a-11f1-b059-6df1eadab0b4,90.94172,,,8.67033,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:21:47.97,2026-03-13T15:21:47.9764480-05:00,2026-03-13T20:21:47.9764480Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,56e5b5b2-048b-429f-a185-553cf17bfa5a,54.14962,-133.67321,15.57009,6.4591,-9.0482,-3.70132,0.68069,-2.65309,4.75255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
34,2026-03-13,1,3,Left,Right,Undefined,2,Bottom,0,1,1,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,80.28648,0.047359,0.582894,2490.837142,323.394665,4:45,6.18087,-1.39974,5.55446,-59.11987,-14.73942,12.06052,1.29846,0.14997,73.45837,-10.672982,2.742895,0.479476,,,,,,,,,,,,-5.95099,-7.11756,1.34106,50.0,6.14552,-1.65833,-116.57753,-1.97266,-8.06553,25.0115,-41.82066,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,4bba5730-1f1a-11f1-b059-6df1eadab0b4,78.61166,,,6.8281,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:22:03.28,2026-03-13T15:22:03.2834048-05:00,2026-03-13T20:22:03.2834048Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,839d7fcf-ee12-4aeb-8ab9-4061d7aec5e9,54.94926,-117.63459,12.50575,6.19154,-0.20519,-20.91033,1.40395,-1.31746,-4.03277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
35,2026-03-13,1,4,Left,Right,Undefined,2,Bottom,0,1,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,82.27268,-0.788297,1.086054,2504.130756,316.948574,4:30,6.17311,-1.42827,6.01113,-49.94826,-7.81119,8.80666,1.28029,0.31188,74.15329,-9.979566,2.675422,0.467201,,,,,,,,,,,,-4.13772,-3.27256,1.33828,50.0,6.08445,-2.60382,-119.29415,-3.3034,-5.78958,29.1529,-36.75307,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,5d033ca0-1f1a-11f1-b059-6df1eadab0b4,80.67719,,,8.11939,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:22:32.14,2026-03-13T15:22:32.1441792-05:00,2026-03-13T20:22:32.1441792Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,5c1d7b30-62df-4238-81d5-d158f746327d,54.48798,-120.38592,14.57645,6.18239,-1.92701,-18.37654,1.43173,-2.387,-2.89479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
36,2026-03-13,2,1,Left,Left,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,92.75678,-3.588379,1.935152,2414.666285,180.274658,12:00,6.4278,-0.77229,6.40165,-11.83969,21.60296,0.09614,2.13507,1.01597,81.16343,-5.986213,1.952554,0.416219,,,,,,,,,,,,0.75614,13.05977,0.63352,50.0,6.16416,-4.5272,-133.86129,-8.59156,1.30886,41.24944,-9.56757,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,6f8194d0-1f1a-11f1-b059-6df1eadab0b4,90.55916,,,11.59335,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:23:03.28,2026-03-13T15:23:03.2818688-05:00,2026-03-13T20:23:03.2818688Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,abd7eb6c-0917-4750-8a3c-d02f696a7c30,54.08672,-135.11475,20.62472,6.42081,-8.30083,-4.78379,0.7717,-4.56698,0.65443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
37,2026-03-13,2,2,Left,Left,Undefined,2,Bottom,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,92.41926,-2.012469,2.805179,2354.761671,174.051307,11:45,6.36907,-0.86907,6.61478,-13.85044,18.52052,-1.80669,3.36871,1.55164,83.22669,-4.727488,2.477146,0.409495,,,,,,,,,,,,1.85236,10.6965,0.67893,50.0,6.22585,-6.48933,-133.96746,-5.01986,3.31198,33.30531,-13.04897,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,79842470-1f1a-11f1-b059-6df1eadab0b4,92.04607,,,9.19258,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:23:20.12,2026-03-13T15:23:20.1252352-05:00,2026-03-13T20:23:20.1252352Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,85d228d2-f8dc-4d32-a68a-5edc6873021e,53.88072,-134.92879,16.65265,6.36531,-4.64322,-6.52448,0.86762,-6.58493,1.65599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
38,2026-03-13,2,3,Left,Left,Undefined,2,Bottom,1,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,89.21113,-3.183835,1.208746,2248.313331,149.881222,11:00,6.30926,-0.93727,6.32084,-14.42729,21.93639,-11.72032,2.17096,-0.80053,77.76345,-6.078461,-0.911858,0.434015,,,,,,,,,,,,6.53323,13.17394,0.8538,50.0,6.06934,-2.21274,-128.80596,-7.44716,10.41502,39.45115,-11.17265,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,854be3b0-1f1a-11f1-b059-6df1eadab0b4,86.84584,,,11.44768,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:23:39.83,2026-03-13T15:23:39.8309376-05:00,2026-03-13T20:23:39.8309376Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,3922f2c8-8cc1-43a2-a324-4ef045920f4e,54.16922,-130.07665,19.72557,6.30342,-7.08729,-5.58633,0.93048,-2.5482,5.20751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
39,2026-03-13,2,4,Left,Left,Undefined,2,Bottom,1,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,92.01928,-3.307528,1.23485,2328.305003,173.883821,11:45,6.30822,-1.07469,6.34739,-10.22284,22.81867,-2.31221,2.40748,-0.13046,82.74658,-5.358526,0.816487,0.413715,,,,,,,,,,,,1.59571,13.25741,0.98596,50.0,6.06236,-2.77412,-133.29782,-7.8738,2.82155,33.26327,-8.7324,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,90c5aa00-1f1a-11f1-b059-6df1eadab0b4,91.10724,,,9.27269,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:23:59.11,2026-03-13T15:23:59.1141376-05:00,2026-03-13T20:23:59.1141376Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,c0f59ab6-9d17-4736-8c65-cccc6dcd2a43,54.1479,-134.3289,16.63164,6.30224,-7.60312,-4.3662,1.07331,-2.86158,1.41077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
40,2026-03-13,2,5,Left,Left,Undefined,2,Bottom,1,2,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,82.02504,-0.173005,1.416677,2524.189499,313.885211,4:30,6.03474,-1.29826,5.7757,-53.50818,-10.97733,13.01501,1.41469,1.10485,74.37475,-9.948258,3.753656,0.469379,63.29526,-17.89769,-5.40461,,,,,7.3031,7.27119,-10.263841,0.057844,-6.19012,-5.17618,1.17314,50.0,5.98804,-3.45178,-118.98893,-2.19774,-8.66592,27.8368,-39.4205,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,999f4a00-1f1a-11f1-b059-6df1eadab0b4,80.30281,1.65499,,7.65029,,,,2.08436,1.65499,-0.81859,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:24:13.92,2026-03-13T15:24:13.9280896-05:00,2026-03-13T20:24:13.9280896Z,GroundBall,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,b5ec7999-2ff1-48b4-b669-b066e0e9f8c5,54.726,-120.08946,13.9184,6.04412,-0.63925,-19.71025,1.30283,-3.10917,-4.33296,180.0,2.08201,88.20025,,,,,,,,1.65575,-28.61117,,,,,,,,-0.81837,-8.34454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,,,
41,2026-03-13,3,1,Left,Right,Undefined,2,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,78.82173,1.480984,-0.864036,2348.88139,315.674426,4:30,6.06145,-1.45795,5.83732,-58.3042,-12.41284,13.75658,2.57974,-1.1147,71.2782,-9.218672,1.608675,0.48757,,,,,,,,,,,,-7.24237,-6.20532,1.52063,50.0,6.14898,1.18432,-114.3459,0.99253,-9.38283,25.30527,-40.21337,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,b286de70-1f1a-11f1-b059-6df1eadab0b4,77.30675,,,7.54353,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:24:55.64,2026-03-13T15:24:55.6488704-05:00,2026-03-13T20:24:55.6488704Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,46dcdc4d-ce9a-477b-8585-d069da860e56,54.66338,-115.37331,12.65263,6.07554,2.62522,-20.10668,1.46481,1.56527,-4.69142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
42,2026-03-13,3,2,Left,Right,Undefined,2,Bottom,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,81.58871,-1.455253,0.645869,1564.969864,121.337287,10:00,6.0795,-1.31338,6.10023,-30.826,11.48823,-16.31832,2.16439,-2.07588,73.73645,-7.23979,-2.297701,0.468182,,,,,,,,,,,,8.53717,6.87701,1.27156,50.0,5.95167,-0.69389,-118.33214,-3.91309,11.89234,26.27812,-22.59432,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,bb02ce10-1f1a-11f1-b059-6df1eadab0b4,80.50811,,,7.85227,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:25:09.94,2026-03-13T15:25:09.9417600-05:00,2026-03-13T20:25:09.9417600Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,76cb7156-7ae8-4dda-9803-dc8c1b85f794,54.39572,-119.30431,13.13906,6.08098,-3.07721,-11.29716,1.30537,-1.13386,5.94617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
43,2026-03-13,3,3,Left,Right,Undefined,2,Bottom,2,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,78.44567,1.482952,-0.069218,2424.803176,315.746154,4:30,6.09634,-1.41815,5.81251,-57.92724,-11.62194,12.94426,2.64836,-0.40383,71.05631,-9.141713,2.256162,0.489764,,,,,,,,,,,,-6.55646,-5.79477,1.41644,50.0,6.18449,-0.36885,-113.817,1.00297,-8.42892,24.77593,-39.62373,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,c524a580-1f1a-11f1-b059-6df1eadab0b4,76.96043,,,7.38936,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:25:26.87,2026-03-13T15:25:26.8782592-05:00,2026-03-13T20:25:26.8782592Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,34044cd8-c909-4058-8aa9-d895858cc0a9,54.68807,-114.83298,12.38797,6.11004,2.62781,-19.81187,1.42448,-0.02322,-4.21446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
44,2026-03-13,3,4,Left,Right,Undefined,2,Bottom,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,93.83752,-1.849162,0.995079,2325.67648,154.586558,11:15,6.43205,-1.02926,6.30629,-10.12075,21.53336,-9.68823,3.88423,-0.91979,84.53216,-3.874717,-0.757007,0.404936,,,,,,,,,,,,5.29154,12.04678,0.96035,50.0,6.29096,-1.93732,-136.13595,-4.57654,9.78873,33.86472,-9.88892,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,cd045520-1f1a-11f1-b059-6df1eadab0b4,93.08248,,,9.30537,,,,,,,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:25:40.14,2026-03-13T15:25:40.1457664-05:00,2026-03-13T20:25:40.1457664Z,,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,b73b5ff7-94f9-4188-9b02-133edc098f2b,54.18958,-137.17418,16.93236,6.42662,-4.27337,-4.94446,1.02434,-2.23742,4.89436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
45,2026-03-13,3,5,Left,Right,Undefined,2,Bottom,2,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,93.59829,-4.415358,1.39926,2419.724677,163.951214,11:30,6.32204,-0.8932,6.25218,-12.29363,19.09048,-5.21756,1.21638,-0.03732,86.25615,-6.770614,0.456633,0.403205,100.51703,0.28837,4.867727,1087.96839,,,,39.85875,38.13168,5.907986,0.278507,3.08177,11.37005,0.79178,50.0,5.98713,-3.1008,-135.74354,-10.80691,5.79077,27.74729,-10.80912,NOR_CAT,SOU_TRO,Northwestern,D1,BIG10,20260313-Northwestern-2,d64bf930-1f1a-11f1-b059-6df1eadab0b4,93.48202,1.17798,,7.34214,,,,0.61899,1.17051,0.02162,41bd8b16-2b7d-4aec-a912-905196e769c2,2026-03-13,20:25:55.73,2026-03-13T15:25:55.7352448-05:00,2026-03-13T20:25:55.7352448Z,GroundBall,v3,471395,5047,35068,"Tejada III, Richard",1000369801,Right,SOU_TRO,2e3ca100-91f4-4b1f-8881-f4df7c0ce7b0,54.24881,-136.60928,13.87365,6.31905,-10.46966,-5.40456,0.89135,-3.28148,2.89539,281.737359,0.62344,146.6783,-23.61314,,,,,,,1.17271,0.63652,-17.43458,,,,,,,0.01898,12.63619,7.3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
